epoch,train_loss,val_mae,val_rmse
1,0.49909324284579176,0.6834414005279541,1.0009231567382812
2,0.4497098192609027,0.6667105555534363,0.9763476848602295
3,0.4264654216964554,0.6376657485961914,0.9171111583709717
4,0.4090330662674892,0.6053404808044434,0.869345486164093
5,0.39689799924642943,0.59345942735672,0.8455086350440979
6,0.3845770192175448,0.5793884992599487,0.8291510939598083
7,0.37749151262502506,0.5681061744689941,0.8160035610198975
8,0.3712352630124407,0.553683876991272,0.8005038499832153
9,0.36561415779852924,0.5564179420471191,0.8046020865440369
10,0.3602358743293361,0.5415986180305481,0.7840510010719299
11,0.3558878255939717,0.5347981452941895,0.7803189754486084
12,0.35113045449361824,0.5441100597381592,0.78956139087677
13,0.3484424397822989,0.5321947932243347,0.7761564254760742
14,0.34468327320583875,0.5253349542617798,0.7706341743469238
15,0.3405914347445761,0.5197558999061584,0.7569352984428406
16,0.3375250611153675,0.523820698261261,0.7623614072799683
17,0.33444455819782826,0.5105858445167542,0.7476029396057129
18,0.3315802808204315,0.515407919883728,0.7504304051399231
19,0.3286010284878514,0.5046069025993347,0.7394859790802002
20,0.3260330605186285,0.5113887786865234,0.7461321353912354
21,0.3249728017302189,0.5044161677360535,0.7351500391960144
22,0.3213384783938345,0.5109269022941589,0.7445105910301208
23,0.32027409355039993,0.4964325428009033,0.7257043719291687
24,0.31689143224566957,0.5018313527107239,0.7337555289268494
25,0.3150933053717928,0.4935208857059479,0.728634774684906
26,0.3130972482318692,0.503402054309845,0.7325286865234375
27,0.3123896016322605,0.4884539842605591,0.7170311212539673
28,0.30948856334523056,0.5008121132850647,0.7334230542182922
29,0.307808594555027,0.48939844965934753,0.7177822589874268
30,0.3063202828241735,0.4890871047973633,0.7191186547279358
31,0.30468126227919806,0.4850212633609772,0.711823046207428
32,0.3023924756895359,0.48311173915863037,0.7115470170974731
33,0.3009177359654443,0.4828319251537323,0.7134135961532593
34,0.2998277468829983,0.4880388677120209,0.71343594789505
35,0.29801653015875873,0.4830705523490906,0.7100900411605835
36,0.2973121492451735,0.4825034737586975,0.7060942649841309
37,0.29599051501756773,0.489766389131546,0.711134135723114
38,0.29467169164445406,0.47791385650634766,0.6991824507713318
39,0.2922777704402695,0.4752313792705536,0.7001166343688965
40,0.2907109870814461,0.4734959304332733,0.6958529949188232
41,0.28930129343985345,0.4722650349140167,0.6956043243408203
42,0.2891722586015034,0.47639885544776917,0.6996596455574036
43,0.28823406699234233,0.47339895367622375,0.6943838596343994
44,0.28598825418570223,0.4712389409542084,0.691417396068573
45,0.2854086454311035,0.47265052795410156,0.6909551024436951
46,0.2831634353017457,0.4752781093120575,0.6993284821510315
47,0.2823477373583684,0.4679383933544159,0.6842762231826782
48,0.28144963231384024,0.4646875858306885,0.6831143498420715
49,0.28004131110927005,0.4672175347805023,0.6888119578361511
50,0.27832217357852346,0.4694397747516632,0.6904220581054688
51,0.27908941152480526,0.46592187881469727,0.6843302249908447
52,0.2775698569774045,0.47040584683418274,0.6928297281265259
53,0.27641841729141975,0.4687555134296417,0.691588282585144
54,0.2743242810364166,0.4653412997722626,0.6846007704734802
55,0.27412499429107,0.465741902589798,0.6820213198661804
56,0.27306391138465014,0.46159496903419495,0.6773373484611511
57,0.27210081581818735,0.46829214692115784,0.6859674453735352
58,0.2706717754780226,0.4624856412410736,0.6802051067352295
59,0.2693623156084117,0.4639781415462494,0.6823135018348694
60,0.269672637500215,0.46171313524246216,0.6807233095169067
61,0.26816055889088836,0.4591919481754303,0.6769435405731201
62,0.26677931699455515,0.4657157361507416,0.6832108497619629
63,0.26577344948475984,0.46178627014160156,0.677898108959198
64,0.26563268819764657,0.4594685733318329,0.6767090559005737
65,0.2637550155734666,0.45942121744155884,0.6792491674423218
66,0.26325226897569626,0.45723995566368103,0.6738958358764648
67,0.2629384047973418,0.4587821662425995,0.6794202327728271
68,0.2615308069002366,0.45854514837265015,0.6758731007575989
69,0.26174945509958386,0.45893344283103943,0.6754769682884216
70,0.25970607212674063,0.4550161063671112,0.6733245253562927
71,0.25918918319756945,0.460693895816803,0.6785445213317871
72,0.25857815794956424,0.45771652460098267,0.6757420897483826
73,0.2569621221360484,0.4589695334434509,0.6739024519920349
74,0.2572555256356237,0.45689254999160767,0.6789769530296326
75,0.2562693544005415,0.454912930727005,0.672498881816864
76,0.2549746034343552,0.4554159343242645,0.6718650460243225
77,0.2542799006974493,0.4517711400985718,0.6690263748168945
78,0.2536101683719234,0.45612993836402893,0.6766185760498047
79,0.25337825096178174,0.4550926089286804,0.6715940833091736
80,0.2522282397105816,0.4540706276893616,0.6731608510017395
81,0.2504960786742511,0.4547198414802551,0.6697670817375183
82,0.25041920638900517,0.4545426666736603,0.6745292544364929
83,0.2497249549131813,0.4546850025653839,0.6676538586616516
84,0.24881345725875612,0.45113980770111084,0.6694234609603882
85,0.2482316433144665,0.4554375112056732,0.6733331680297852
86,0.24783864136430045,0.45368853211402893,0.6742264628410339
87,0.24793593851453227,0.4504763185977936,0.6704524159431458
88,0.24502209852697796,0.45477917790412903,0.6729077100753784
89,0.24536307531347484,0.45151740312576294,0.6678033471107483
90,0.2447502794140417,0.4498889744281769,0.669596791267395
91,0.24470155378279884,0.4500272870063782,0.6693163514137268
92,0.2430268177047627,0.45303240418434143,0.6739614009857178
93,0.24276312424238852,0.45018792152404785,0.672075629234314
94,0.2417840198010279,0.4575813412666321,0.6779634356498718
95,0.2405811060028729,0.4562359154224396,0.6765047907829285
96,0.24086163384261516,0.45184263586997986,0.6667335629463196
97,0.23915659645367368,0.4507441222667694,0.6733013391494751
98,0.23927810678855133,0.44937995076179504,0.6675502061843872
99,0.23813055462971294,0.4522472620010376,0.6721082925796509
100,0.23779343615097054,0.45222407579421997,0.6716987490653992
101,0.23694912356968906,0.45033273100852966,0.6700403690338135
102,0.2362394740208437,0.45293623208999634,0.6738454699516296
103,0.23611739124820402,0.446881502866745,0.6644682884216309
104,0.23444897504773873,0.4503369629383087,0.6712908148765564
105,0.2344547071491885,0.4534659683704376,0.6729243993759155
106,0.23373452987530996,0.45271065831184387,0.6759998202323914
107,0.23337795109941206,0.44915103912353516,0.6693005561828613
108,0.2318965376224961,0.45000794529914856,0.6702516078948975
109,0.23194466891964957,0.44941604137420654,0.6701377034187317
110,0.2314994834308811,0.45010748505592346,0.6715977191925049
111,0.23105918457572208,0.45274272561073303,0.6759916543960571
112,0.22907186002632224,0.4536258578300476,0.6772092580795288
113,0.2290509045124054,0.4514983296394348,0.6719278693199158
114,0.22829310883811169,0.44955822825431824,0.6684867739677429
115,0.22821014420035998,0.4497043192386627,0.6727461218833923
116,0.22710990271824788,0.4492264986038208,0.6706036925315857
117,0.22726506687026735,0.45249778032302856,0.6746731996536255
118,0.22616051917116917,0.44938573241233826,0.6688984036445618
119,0.22551926394837993,0.44771918654441833,0.6679815649986267
120,0.22456269461688902,0.4512912333011627,0.6730640530586243
121,0.22416201062627994,0.44863325357437134,0.668975830078125
122,0.2234998033142906,0.45062562823295593,0.6711804270744324
123,0.2231321119883241,0.44867193698883057,0.6674333214759827
124,0.22261659688063531,0.45209431648254395,0.6771892309188843
125,0.22185794692167735,0.45049405097961426,0.6716687083244324
126,0.22128105786581204,0.4476851224899292,0.6678723692893982
127,0.22060679576944897,0.453286349773407,0.6792349815368652
128,0.22050316952405757,0.4522225558757782,0.675440788269043
129,0.22009615833281304,0.4461780786514282,0.6650967597961426
130,0.21884023789817372,0.44864240288734436,0.6713757514953613
131,0.21772570594744461,0.4499424695968628,0.6716927886009216
132,0.21806896978893606,0.45051610469818115,0.6746264100074768
133,0.21697103747674482,0.4492109417915344,0.6703921556472778
134,0.21702727008711156,0.44694867730140686,0.6693969368934631
135,0.215713625978724,0.44715192914009094,0.6694738864898682
136,0.21546614046201729,0.44465523958206177,0.6656991839408875
137,0.21519916801551736,0.44953933358192444,0.6710607409477234
138,0.21411400494190766,0.44897347688674927,0.672707200050354
139,0.2138168732009482,0.4470805823802948,0.6695482134819031
140,0.2134480185642802,0.44983425736427307,0.6745937466621399
141,0.21282627435360094,0.4484308063983917,0.6744376420974731
142,0.21177945018251834,0.45076268911361694,0.6754760146141052
143,0.21176191996828558,0.4500245153903961,0.6743850708007812
144,0.21059067215779592,0.45049917697906494,0.6743793487548828
145,0.21047314152595176,0.4507853090763092,0.6765408515930176
146,0.2095166911487183,0.4494019150733948,0.676213800907135
147,0.20918042046953822,0.44854897260665894,0.6731728315353394
148,0.20838022592743918,0.45477294921875,0.6766508221626282
149,0.2081256189308423,0.44806256890296936,0.6728021502494812
150,0.2074152986840106,0.4504093825817108,0.6760277152061462
151,0.20694897788369568,0.4495934247970581,0.6740497946739197
152,0.20655957352561297,0.4504011869430542,0.6766193509101868
153,0.2062815329774959,0.4480210542678833,0.6720336675643921
154,0.20530910502144642,0.44894373416900635,0.6732019782066345
155,0.20533785395196713,0.45060789585113525,0.6783592104911804
156,0.20411843210823086,0.44977182149887085,0.6748550534248352
157,0.2036985213934355,0.4506748616695404,0.6752203106880188
158,0.20330915536303393,0.44746798276901245,0.671250581741333
159,0.20287367406421886,0.4484817087650299,0.6745553016662598
160,0.2022487902626723,0.448873370885849,0.675589382648468
161,0.20167602573163934,0.4476335942745209,0.6726817488670349
162,0.20165264923444295,0.4485696256160736,0.6743432283401489
163,0.20051902565367355,0.4500773847103119,0.6728516221046448
164,0.20012215078605708,0.45088666677474976,0.6776440143585205
165,0.19960342198245976,0.4504581093788147,0.6779576539993286
166,0.19894169613463955,0.44544026255607605,0.6702829599380493
